Código de instalación;Código de compañía;Cod Alternat;Códigos Calculados;Artic Padre;Cod Pre-pack;Ratio de preempacado;Unidades de empacado;Cod EAN Prod;Parte b;Parte c;Parte d;Parte e;Parte f;Total de LPN de salida;Total Act;Activa asignada;Activa disponible;Total de LPN de entrada;LPN de entrada asignada;LPN de entrada disponible;LPN de entrada sin verificar;Total asignado;Total disponible;Total de inventario;Resumen de inventario interno;Unidades secundarias de resumen de inventario interno;Cantidad de orden abierta
B100;FARMACORP;="7450209004270";="7450209004270";False;;0;0;="7450209004270";;;;;;0;0;0;0;45;0;0;0;0;0;45;45;45;0
B100;FARMACORP;="7450209004287";="7450209004287";False;;0;0;="7450209004287";;;;;;0;0;0;0;4;0;0;0;0;0;4;4;4;9
B100;FARMACORP;="7450209007073";="7450209007073";False;;0;0;="7450209007073";;;;;;0;0;0;0;583;0;0;0;0;0;583;583;583;6
B100;FARMACORP;="7450209007080";="7450209007080";False;;0;0;="7450209007080";;;;;;0;0;0;0;525;0;0;0;0;0;525;525;525;8
B100;FARMACORP;="7450209008544";="7450209008544";False;;0;0;="7450209008544";;;;;;0;0;0;0;45;0;0;0;0;0;45;45;45;12
B100;FARMACORP;="7450209040070";="7450209040070";False;;0;0;="7450209040070";;;;;;0;0;0;0;2;0;0;0;0;0;2;2;2;0
B100;FARMACORP;="7450209040643";="7450209040643";False;;0;0;="7450209040643";;;;;;0;0;0;0;3;0;0;0;0;0;3;3;3;0
B100;FARMACORP;="7450209055586";="7450209055586";False;;0;0;="7450209055586";;;;;;0;0;0;0;1;0;0;0;0;0;1;1;1;0
B100;FARMACORP;="7450209064298";="7450209064298";False;;0;0;="7450209064298";;;;;;0;0;0;0;2;0;1;0;0;1;2;2;2;0
B100;FARMACORP;="7450209064335";="7450209064335";False;;0;0;="7450209064335";;;;;;0;0;0;0;2;0;0;0;0;0;2;2;2;0
B100;FARMACORP;="7450209064403";="7450209064403";False;;0;0;="7450209064403";;;;;;0;0;0;0;23;0;23;0;0;23;23;23;23;0
B100;FARMACORP;="7450209070053";="7450209070053";False;;0;0;="7450209070053";;;;;;0;0;0;0;1;0;0;0;0;0;1;1;1;0
B100;FARMACORP;="7450209159413";="7450209159413";False;;0;0;="7450209159413";;;;;;0;0;0;0;226;0;8;0;0;8;226;226;226;0
B100;FARMACORP;="7450209159420";="7450209159420";False;;0;0;="7450209159420";;;;;;0;0;0;0;243;0;0;0;0;0;243;243;243;1
B100;FARMACORP;="745031";="745031";False;;0;0;="745031";;;;;;20;0;0;0;10820;140;10680;0;140;10680;10820;10840;10840;40
B100;FARMACORP;="745036";="745036";False;;0;0;="745036";;;;;;0;0;0;0;39;0;39;0;0;39;39;39;39;0
B100;FARMACORP;="745040";="745040";False;;0;0;="745040";;;;;;0;0;0;0;12300;200;12050;0;200;12050;12300;12300;12300;0
B100;FARMACORP;="745043";="745043";False;;0;0;="745043";;;;;;0;0;0;0;4350;0;4350;0;0;4350;4350;4350;4350;0
B100;FARMACORP;="745047";="745047";False;;0;0;="745047";;;;;;0;0;0;0;625;0;625;0;0;625;625;625;625;0
B100;FARMACORP;="745054";="745054";False;;0;0;="745054";;;;;;0;0;0;0;53200;700;52500;0;700;52500;53200;53200;53200;0
B100;FARMACORP;="745070";="745070";False;;0;0;="745070";;;;;;0;0;0;0;390;10;380;0;10;380;390;390;390;0
B100;FARMACORP;="745071";="745071";False;;0;0;="745071";;;;;;0;0;0;0;5780;250;5530;0;250;5530;5780;5780;5780;0
B100;FARMACORP;="745073";="745073";False;;0;0;="745073";;;;;;944;0;0;0;23736;220;23516;0;220;23516;23736;24680;24680;0
B100;FARMACORP;="745075";="745075";False;;0;0;="745075";;;;;;0;0;0;0;3708;120;3588;0;120;3588;3708;3708;3708;0
B100;FARMACORP;="745076";="745076";False;;0;0;="745076";;;;;;0;0;0;0;91;2;89;0;2;89;91;91;91;1
B100;FARMACORP;="745077";="745077";False;;0;0;="745077";;;;;;0;0;0;0;2550;370;2180;0;370;2180;2550;2550;2550;70
B100;FARMACORP;="745087";="745087";False;;0;0;="745087";;;;;;0;0;0;0;1990;90;1900;0;90;1900;1990;1990;1990;0
B100;FARMACORP;="745089";="745089";False;;0;0;="745089";;;;;;10;0;0;0;8200;50;8150;0;50;8150;8200;8210;8210;0
B100;FARMACORP;="745090";="745090";False;;0;0;="745090";;;;;;0;0;0;0;73850;910;72940;0;910;72940;73850;73850;73850;250
B100;FARMACORP;="745092";="745092";False;;0;0;="745092";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="745094";="745094";False;;0;0;="745094";;;;;;0;0;0;0;2260;140;2120;0;140;2120;2260;2260;2260;0
B100;FARMACORP;="745095";="745095";False;;0;0;="745095";;;;;;0;0;0;0;4190;140;4050;0;140;4050;4190;4190;4190;0
B100;FARMACORP;="745096";="745096";False;;0;0;="745096";;;;;;0;0;0;0;11570;0;11550;0;0;11550;11570;11570;11570;0
B100;FARMACORP;="745097";="745097";False;;0;0;="745097";;;;;;0;0;0;0;60;0;60;0;0;60;60;60;60;0
B100;FARMACORP;="745101";="745101";False;;0;0;="745101";;;;;;0;0;0;0;177;3;174;0;3;174;177;177;177;0
B100;FARMACORP;="745106";="745106";False;;0;0;="745106";;;;;;0;0;0;0;50;50;0;0;50;0;50;50;50;0
B100;FARMACORP;="745107";="745107";False;;0;0;="745107";;;;;;0;0;0;0;800;0;800;0;0;800;800;800;800;0
B100;FARMACORP;="745112";="745112";False;;0;0;="745112";;;;;;0;0;0;0;1900;0;1880;0;0;1880;1900;1900;1900;20
B100;FARMACORP;="745116";="745116";False;;0;0;="745116";;;;;;0;0;0;0;350;170;0;0;170;0;350;350;350;330
B100;FARMACORP;="745119";="745119";False;;0;0;="745119";;;;;;0;0;0;0;2048;2;2046;0;2;2046;2048;2048;2048;0
B100;FARMACORP;="745124";="745124";False;;0;0;="745124";;;;;;0;0;0;0;10420;100;10320;0;100;10320;10420;10420;10420;0
B100;FARMACORP;="745128";="745128";False;;0;0;="745128";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="745137";="745137";False;;0;0;="745137";;;;;;0;0;0;0;1500;1000;500;0;1000;500;1500;1500;1500;0
B100;FARMACORP;="745143";="745143";False;;0;0;="745143";;;;;;0;0;0;0;882;105;777;0;105;777;882;882;882;0
B100;FARMACORP;="745144";="745144";False;;0;0;="745144";;;;;;0;0;0;0;258;35;223;0;35;223;258;258;258;6
B100;FARMACORP;="745154";="745154";False;;0;0;="745154";;;;;;0;0;0;0;200;0;200;0;0;200;200;200;200;0
B100;FARMACORP;="745157";="745157";False;;0;0;="745157";;;;;;0;0;0;0;1375;0;1375;0;0;1375;1375;1375;1375;0
B100;FARMACORP;="745161";="745161";False;;0;0;="745161";;;;;;0;0;0;0;911;8;903;0;8;903;911;911;911;14
B100;FARMACORP;="745162";="745162";False;;0;0;="745162";;;;;;0;0;0;0;300;0;300;0;0;300;300;300;300;0
B100;FARMACORP;="745172";="745172";False;;0;0;="745172";;;;;;0;0;0;0;2270;60;2210;0;60;2210;2270;2270;2270;0
B100;FARMACORP;="745174";="745174";False;;0;0;="745174";;;;;;0;0;0;0;69;3;66;0;3;66;69;69;69;0
B100;FARMACORP;="745178";="745178";False;;0;0;="745178";;;;;;0;0;0;0;35;0;35;0;0;35;35;35;35;0
B100;FARMACORP;="745186";="745186";False;;0;0;="745186";;;;;;0;0;0;0;50;0;50;0;0;50;50;50;50;0
B100;FARMACORP;="745190";="745190";False;;0;0;="745190";;;;;;0;0;0;0;627;12;612;0;12;612;627;627;627;0
B100;FARMACORP;="745191";="745191";False;;0;0;="745191";;;;;;0;0;0;0;9000;0;9000;0;0;9000;9000;9000;9000;0
B100;FARMACORP;="745193";="745193";False;;0;0;="745193";;;;;;0;0;0;0;470;0;470;0;0;470;470;470;470;10
B100;FARMACORP;="745198";="745198";False;;0;0;="745198";;;;;;0;0;0;0;4030;20;4010;0;20;4010;4030;4030;4030;0
B100;FARMACORP;="745199";="745199";False;;0;0;="745199";;;;;;0;0;0;0;80;0;0;0;0;0;80;80;80;0
B100;FARMACORP;="745200";="745200";False;;0;0;="745200";;;;;;0;0;0;0;8500;150;8350;0;150;8350;8500;8500;8500;0
B100;FARMACORP;="745201";="745201";False;;0;0;="745201";;;;;;0;0;0;0;2942;31;2910;0;31;2910;2942;2942;2942;1
B100;FARMACORP;="745202";="745202";False;;0;0;="745202";;;;;;0;0;0;0;91640;600;91020;0;600;91020;91640;91640;91640;0
B100;FARMACORP;="745206";="745206";False;;0;0;="745206";;;;;;0;0;0;0;1950;60;1880;0;60;1880;1950;1950;1950;0
B100;FARMACORP;="745210";="745210";False;;0;0;="745210";;;;;;0;0;0;0;14454;210;14230;0;210;14230;14454;14454;14454;0
B100;FARMACORP;="7452100850055";="7452100850055";False;;0;0;="7452100850055";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="745221";="745221";False;;0;0;="745221";;;;;;0;0;0;0;490;30;460;0;30;460;490;490;490;0
B100;FARMACORP;="745227";="745227";False;;0;0;="745227";;;;;;0;0;0;0;20170;40;20120;0;40;20120;20170;20170;20170;0
B100;FARMACORP;="745231";="745231";False;;0;0;="745231";;;;;;0;0;0;0;2420;100;2300;0;100;2300;2420;2420;2420;0
B100;FARMACORP;="745232";="745232";False;;0;0;="745232";;;;;;0;0;0;0;99;2;97;0;2;97;99;99;99;0
B100;FARMACORP;="745235";="745235";False;;0;0;="745235";;;;;;0;0;0;0;2220;10;2210;0;10;2210;2220;2220;2220;0
B100;FARMACORP;="745236";="745236";False;;0;0;="745236";;;;;;0;0;0;0;1400;0;1400;0;0;1400;1400;1400;1400;0
B100;FARMACORP;="745246";="745246";False;;0;0;="745246";;;;;;0;0;0;0;2;1;0;0;1;0;2;2;2;0
B100;FARMACORP;="745254";="745254";False;;0;0;="745254";;;;;;0;0;0;0;12100;0;12100;0;0;12100;12100;12100;12100;0
B100;FARMACORP;="745255";="745255";False;;0;0;="745255";;;;;;0;0;0;0;1300;0;1300;0;0;1300;1300;1300;1300;0
B100;FARMACORP;="745256";="745256";False;;0;0;="745256";;;;;;100;0;0;0;31400;400;31000;0;400;31000;31400;31500;31500;0
B100;FARMACORP;="745264";="745264";False;;0;0;="745264";;;;;;0;0;0;0;137;4;133;0;4;133;137;137;137;5
B100;FARMACORP;="745265";="745265";False;;0;0;="745265";;;;;;0;0;0;0;3500;100;3400;0;100;3400;3500;3500;3500;0
B100;FARMACORP;="745271";="745271";False;;0;0;="745271";;;;;;0;0;0;0;118;0;118;0;0;118;118;118;118;0
B100;FARMACORP;="745272";="745272";False;;0;0;="745272";;;;;;0;0;0;0;300;60;240;0;60;240;300;300;300;0
B100;FARMACORP;="745279";="745279";False;;0;0;="745279";;;;;;0;0;0;0;840;20;800;0;20;800;840;840;840;0
B100;FARMACORP;="745281";="745281";False;;0;0;="745281";;;;;;1710;0;0;0;251430;3470;247940;0;3470;247940;251430;253140;253140;270
B100;FARMACORP;="745288";="745288";False;;0;0;="745288";;;;;;0;0;0;0;140;0;130;0;0;130;140;140;140;30
B100;FARMACORP;="745290";="745290";False;;0;0;="745290";;;;;;0;0;0;0;970;20;940;0;20;940;970;970;970;0
B100;FARMACORP;="745295";="745295";False;;0;0;="745295";;;;;;0;0;0;0;704;29;675;0;29;675;704;704;704;0
B100;FARMACORP;="7453002430529";="7453002430529";False;;0;0;="7453002430529";;;;;;0;0;0;0;36;0;0;0;0;0;36;36;36;4
B100;FARMACORP;="7453002445547";="7453002445547";False;;0;0;="7453002445547";;;;;;0;0;0;0;357;0;0;0;0;0;357;357;357;43
B100;FARMACORP;="7453005290861";="7453005290861";False;;0;0;="7453005290861";;;;;;0;0;0;0;368;0;0;0;0;0;368;368;368;0
B100;FARMACORP;="7453018114529";="7453018114529";False;;0;0;="7453018114529";;;;;;0;0;0;0;2;0;0;0;0;0;2;2;2;0
B100;FARMACORP;="745312";="745312";False;;0;0;="745312";;;;;;0;0;0;0;20;0;20;0;0;20;20;20;20;0
B100;FARMACORP;="745314";="745314";False;;0;0;="745314";;;;;;0;0;0;0;57630;440;57190;0;440;57190;57630;57630;57630;0
B100;FARMACORP;="745316";="745316";False;;0;0;="745316";;;;;;0;0;0;0;1950;80;1870;0;80;1870;1950;1950;1950;0
B100;FARMACORP;="745317";="745317";False;;0;0;="745317";;;;;;0;0;0;0;60;0;60;0;0;60;60;60;60;40
B100;FARMACORP;="745320";="745320";False;;0;0;="745320";;;;;;0;0;0;0;84500;500;84000;0;500;84000;84500;84500;84500;1000
B100;FARMACORP;="745333";="745333";False;;0;0;="745333";;;;;;0;0;0;0;200;10;190;0;10;190;200;200;200;0
B100;FARMACORP;="745348";="745348";False;;0;0;="745348";;;;;;0;0;0;0;80;10;70;0;10;70;80;80;80;0
B100;FARMACORP;="745352";="745352";False;;0;0;="745352";;;;;;0;0;0;0;1670;15;1655;0;15;1655;1670;1670;1670;0
B100;FARMACORP;="745358";="745358";False;;0;0;="745358";;;;;;0;0;0;0;80;0;80;0;0;80;80;80;80;0
B100;FARMACORP;="745359";="745359";False;;0;0;="745359";;;;;;0;0;0;0;42379;430;41940;0;430;41940;42379;42379;42379;0
B100;FARMACORP;="745360";="745360";False;;0;0;="745360";;;;;;0;0;0;0;29100;500;28600;0;500;28600;29100;29100;29100;0
B100;FARMACORP;="745362";="745362";False;;0;0;="745362";;;;;;0;0;0;0;3448;14;3434;0;14;3434;3448;3448;3448;0
B100;FARMACORP;="745364";="745364";False;;0;0;="745364";;;;;;0;0;0;0;3280;100;3180;0;100;3180;3280;3280;3280;0
B100;FARMACORP;="745369";="745369";False;;0;0;="745369";;;;;;0;0;0;0;2710;40;2670;0;40;2670;2710;2710;2710;30
B100;FARMACORP;="745376";="745376";False;;0;0;="745376";;;;;;0;0;0;0;8;8;0;0;8;0;8;8;8;8
B100;FARMACORP;="745384";="745384";False;;0;0;="745384";;;;;;0;0;0;0;1080;60;1020;0;60;1020;1080;1080;1080;0
B100;FARMACORP;="745391";="745391";False;;0;0;="745391";;;;;;0;0;0;0;92000;1000;91000;0;1000;91000;92000;92000;92000;0
B100;FARMACORP;="745409";="745409";False;;0;0;="745409";;;;;;10;0;0;0;1280;30;1250;0;30;1250;1280;1290;1290;0
B100;FARMACORP;="745410";="745410";False;;0;0;="745410";;;;;;0;0;0;0;70;0;70;0;0;70;70;70;70;0
B100;FARMACORP;="745414";="745414";False;;0;0;="745414";;;;;;0;0;0;0;70;0;70;0;0;70;70;70;70;0
B100;FARMACORP;="745417";="745417";False;;0;0;="745417";;;;;;0;0;0;0;16340;160;16180;0;160;16180;16340;16340;16340;0
B100;FARMACORP;="745418";="745418";False;;0;0;="745418";;;;;;0;0;0;0;20;0;20;0;0;20;20;20;20;0
B100;FARMACORP;="745419";="745419";False;;0;0;="745419";;;;;;0;0;0;0;4360;80;4280;0;80;4280;4360;4360;4360;40
B100;FARMACORP;="745420";="745420";False;;0;0;="745420";;;;;;0;0;0;0;850;50;800;0;50;800;850;850;850;0
B100;FARMACORP;="745421";="745421";False;;0;0;="745421";;;;;;0;0;0;0;390;0;390;0;0;390;390;390;390;0
B100;FARMACORP;="745422";="745422";False;;0;0;="745422";;;;;;0;0;0;0;13780;110;13670;0;110;13670;13780;13780;13780;0
B100;FARMACORP;="745423";="745423";False;;0;0;="745423";;;;;;0;0;0;0;130;0;130;0;0;130;130;130;130;0
B100;FARMACORP;="745424";="745424";False;;0;0;="745424";;;;;;0;0;0;0;390;50;340;0;50;340;390;390;390;0
B100;FARMACORP;="745425";="745425";False;;0;0;="745425";;;;;;0;0;0;0;140;20;120;0;20;120;140;140;140;0
B100;FARMACORP;="745426";="745426";False;;0;0;="745426";;;;;;0;0;0;0;1200;0;1200;0;0;1200;1200;1200;1200;30
B100;FARMACORP;="745427";="745427";False;;0;0;="745427";;;;;;0;0;0;0;230;10;220;0;10;220;230;230;230;0
B100;FARMACORP;="745428";="745428";False;;0;0;="745428";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="745429";="745429";False;;0;0;="745429";;;;;;0;0;0;0;50;10;40;0;10;40;50;50;50;0
B100;FARMACORP;="745430";="745430";False;;0;0;="745430";;;;;;1;0;0;0;79;3;76;0;3;76;79;80;80;0
B100;FARMACORP;="745433";="745433";False;;0;0;="745433";;;;;;0;0;0;0;20;0;20;0;0;20;20;20;20;2
B100;FARMACORP;="745434";="745434";False;;0;0;="745434";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="745437";="745437";False;;0;0;="745437";;;;;;0;0;0;0;4080;60;4020;0;60;4020;4080;4080;4080;10
B100;FARMACORP;="745439";="745439";False;;0;0;="745439";;;;;;0;0;0;0;270;10;260;0;10;260;270;270;270;0
B100;FARMACORP;="745440";="745440";False;;0;0;="745440";;;;;;0;0;0;0;160;10;150;0;10;150;160;160;160;0
B100;FARMACORP;="745441";="745441";False;;0;0;="745441";;;;;;0;0;0;0;2588;41;2547;0;41;2547;2588;2588;2588;0
B100;FARMACORP;="7460536556489";="7460536556489";False;;0;0;="7460536556489";;;;;;0;0;0;0;84;28;56;0;28;56;84;84;84;28
B100;FARMACORP;="7460536557448";="7460536557448";False;;0;0;="7460536557448";;;;;;0;0;0;0;30;0;30;0;0;30;30;30;30;0
B100;FARMACORP;="7460536558551";="7460536558551";False;;0;0;="7460536558551";;;;;;0;0;0;0;30;0;30;0;0;30;30;30;30;0
B100;FARMACORP;="7460536558742";="7460536558742";False;;0;0;="7460536558742";;;;;;0;0;0;0;1180;60;1120;0;60;1120;1180;1180;1180;0
B100;FARMACORP;="7460536558759";="7460536558759";False;;0;0;="7460536558759";;;;;;0;0;0;0;2480;140;2340;0;140;2340;2480;2480;2480;0
B100;FARMACORP;="7460536559756";="7460536559756";False;;0;0;="7460536559756";;;;;;0;0;0;0;1560;90;1470;0;90;1470;1560;1560;1560;0
B100;FARMACORP;="7460536560035";="7460536560035";False;;0;0;="7460536560035";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="7460536560103";="7460536560103";False;;0;0;="7460536560103";;;;;;0;0;0;0;28;7;21;0;7;21;28;28;28;7
B100;FARMACORP;="7460536560721";="7460536560721";False;;0;0;="7460536560721";;;;;;0;0;0;0;150;60;90;0;60;90;150;150;150;0
B100;FARMACORP;="7460536561636";="7460536561636";False;;0;0;="7460536561636";;;;;;0;0;0;0;1500;90;1410;0;90;1410;1500;1500;1500;0
B100;FARMACORP;="7460536561643";="7460536561643";False;;0;0;="7460536561643";;;;;;0;0;0;0;240;60;180;0;60;180;240;240;240;0
B100;FARMACORP;="7460536563753";="7460536563753";False;;0;0;="7460536563753";;;;;;0;0;0;0;623;24;599;0;24;599;623;623;623;0
B100;FARMACORP;="7460536563760";="7460536563760";False;;0;0;="7460536563760";;;;;;0;0;0;0;520;37;483;0;37;483;520;520;520;4
B100;FARMACORP;="747837";="747837";False;;0;0;="747837";;;;;;0;0;0;0;1500;0;1500;0;0;1500;1500;1500;1500;0
B100;FARMACORP;="747846";="747846";False;;0;0;="747846";;;;;;0;0;0;0;120;0;120;0;0;120;120;120;120;0
B100;FARMACORP;="747847";="747847";False;;0;0;="747847";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="747849";="747849";False;;0;0;="747849";;;;;;0;0;0;0;290;30;260;0;30;260;290;290;290;0
B100;FARMACORP;="747852";="747852";False;;0;0;="747852";;;;;;0;0;0;0;2900;120;2780;0;120;2780;2900;2900;2900;0
B100;FARMACORP;="747854";="747854";False;;0;0;="747854";;;;;;0;0;0;0;29;2;27;0;2;27;29;29;29;0
B100;FARMACORP;="747855";="747855";False;;0;0;="747855";;;;;;0;0;0;0;265;23;241;0;23;241;265;265;265;0
B100;FARMACORP;="747863";="747863";False;;0;0;="747863";;;;;;0;0;0;0;141;0;141;0;0;141;141;141;141;0
B100;FARMACORP;="747866";="747866";False;;0;0;="747866";;;;;;0;0;0;0;3;1;2;0;1;2;3;3;3;0
B100;FARMACORP;="747868";="747868";False;;0;0;="747868";;;;;;0;0;0;0;60;0;60;0;0;60;60;60;60;0
B100;FARMACORP;="747869";="747869";False;;0;0;="747869";;;;;;0;0;0;0;170;0;170;0;0;170;170;170;170;0
B100;FARMACORP;="747871";="747871";False;;0;0;="747871";;;;;;0;0;0;0;13450;60;13390;0;60;13390;13450;13450;13450;0
B100;FARMACORP;="747872";="747872";False;;0;0;="747872";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="747875";="747875";False;;0;0;="747875";;;;;;0;0;0;0;80;10;70;0;10;70;80;80;80;0
B100;FARMACORP;="747877";="747877";False;;0;0;="747877";;;;;;0;0;0;0;20;20;0;0;20;0;20;20;20;40
B100;FARMACORP;="747878";="747878";False;;0;0;="747878";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="747879";="747879";False;;0;0;="747879";;;;;;0;0;0;0;6566;14;6552;0;14;6552;6566;6566;6566;7
B100;FARMACORP;="747881";="747881";False;;0;0;="747881";;;;;;0;0;0;0;4080;30;4050;0;30;4050;4080;4080;4080;0
B100;FARMACORP;="747882";="747882";False;;0;0;="747882";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="747891";="747891";False;;0;0;="747891";;;;;;0;0;0;0;306;0;306;0;0;306;306;306;306;0
B100;FARMACORP;="747892";="747892";False;;0;0;="747892";;;;;;0;0;0;0;12;0;12;0;0;12;12;12;12;1
B100;FARMACORP;="747893";="747893";False;;0;0;="747893";;;;;;0;0;0;0;240;120;120;0;120;120;240;240;240;60
B100;FARMACORP;="747895";="747895";False;;0;0;="747895";;;;;;0;0;0;0;4170;30;4140;0;30;4140;4170;4170;4170;0
B100;FARMACORP;="747902";="747902";False;;0;0;="747902";;;;;;0;0;0;0;1410;30;1380;0;30;1380;1410;1410;1410;0
B100;FARMACORP;="747907";="747907";False;;0;0;="747907";;;;;;0;0;0;0;11;0;11;0;0;11;11;11;11;0
B100;FARMACORP;="747914";="747914";False;;0;0;="747914";;;;;;0;0;0;0;1000;146;786;0;146;786;1000;1000;1000;0
B100;FARMACORP;="747915";="747915";False;;0;0;="747915";;;;;;0;0;0;0;53;0;53;0;0;53;53;53;53;0
B100;FARMACORP;="747920";="747920";False;;0;0;="747920";;;;;;0;0;0;0;10;0;0;0;0;0;10;10;10;0
B100;FARMACORP;="747921";="747921";False;;0;0;="747921";;;;;;0;0;0;0;1850;60;1790;0;60;1790;1850;1850;1850;60
B100;FARMACORP;="747922";="747922";False;;0;0;="747922";;;;;;0;0;0;0;7100;390;6700;0;390;6700;7100;7100;7100;240
B100;FARMACORP;="747925";="747925";False;;0;0;="747925";;;;;;0;0;0;0;120;30;90;0;30;90;120;120;120;30
B100;FARMACORP;="747929";="747929";False;;0;0;="747929";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="747930";="747930";False;;0;0;="747930";;;;;;0;0;0;0;3270;0;3270;0;0;3270;3270;3270;3270;0
B100;FARMACORP;="747934";="747934";False;;0;0;="747934";;;;;;0;0;0;0;17;0;17;0;0;17;17;17;17;0
B100;FARMACORP;="747936";="747936";False;;0;0;="747936";;;;;;0;0;0;0;46;0;40;0;0;40;46;46;46;0
B100;FARMACORP;="747939";="747939";False;;0;0;="747939";;;;;;0;0;0;0;3639;61;3578;0;61;3578;3639;3639;3639;0
B100;FARMACORP;="747942";="747942";False;;0;0;="747942";;;;;;0;0;0;0;1423;19;1404;0;19;1404;1423;1423;1423;0
B100;FARMACORP;="747943";="747943";False;;0;0;="747943";;;;;;0;0;0;0;90;0;90;0;0;90;90;90;90;0
B100;FARMACORP;="747944";="747944";False;;0;0;="747944";;;;;;0;0;0;0;10;0;0;0;0;0;10;10;10;0
B100;FARMACORP;="747945";="747945";False;;0;0;="747945";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="747948";="747948";False;;0;0;="747948";;;;;;0;0;0;0;28350;510;27840;0;510;27840;28350;28350;28350;0
B100;FARMACORP;="747949";="747949";False;;0;0;="747949";;;;;;0;0;0;0;230;0;230;0;0;230;230;230;230;0
B100;FARMACORP;="747954";="747954";False;;0;0;="747954";;;;;;0;0;0;0;170;10;160;0;10;160;170;170;170;0
B100;FARMACORP;="747963";="747963";False;;0;0;="747963";;;;;;0;0;0;0;100;0;100;0;0;100;100;100;100;0
B100;FARMACORP;="747964";="747964";False;;0;0;="747964";;;;;;0;0;0;0;26;0;26;0;0;26;26;26;26;0
B100;FARMACORP;="747965";="747965";False;;0;0;="747965";;;;;;0;0;0;0;42;2;40;0;2;40;42;42;42;0
B100;FARMACORP;="747966";="747966";False;;0;0;="747966";;;;;;0;0;0;0;3120;30;3090;0;30;3090;3120;3120;3120;0
B100;FARMACORP;="747967";="747967";False;;0;0;="747967";;;;;;0;0;0;0;750;60;690;0;60;690;750;750;750;0
B100;FARMACORP;="747969";="747969";False;;0;0;="747969";;;;;;0;0;0;0;750;0;750;0;0;750;750;750;750;0
B100;FARMACORP;="747973";="747973";False;;0;0;="747973";;;;;;0;0;0;0;250;40;210;0;40;210;250;250;250;0
B100;FARMACORP;="747974";="747974";False;;0;0;="747974";;;;;;0;0;0;0;1770;120;1650;0;120;1650;1770;1770;1770;30
B100;FARMACORP;="747975";="747975";False;;0;0;="747975";;;;;;0;0;0;0;3000;0;3000;0;0;3000;3000;3000;3000;240
B100;FARMACORP;="747976";="747976";False;;0;0;="747976";;;;;;0;0;0;0;749;6;743;0;6;743;749;749;749;0
B100;FARMACORP;="747979";="747979";False;;0;0;="747979";;;;;;0;0;0;0;10;10;0;0;10;0;10;10;10;0
B100;FARMACORP;="747981";="747981";False;;0;0;="747981";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="747982";="747982";False;;0;0;="747982";;;;;;0;0;0;0;2;0;0;0;0;0;2;2;2;0
B100;FARMACORP;="748927023848";="748927023848";False;;0;0;="748927023848";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="748927024111";="748927024111";False;;0;0;="748927024111";;;;;;0;0;0;0;16;15;1;0;15;1;16;16;16;0
B100;FARMACORP;="7500435019484";="7500435019484";False;;0;0;="7500435019484";;;;;;0;0;0;0;78;2;76;0;2;76;78;78;78;10
B100;FARMACORP;="7500435019491";="7500435019491";False;;0;0;="7500435019491";;;;;;0;0;0;0;43;2;41;0;2;41;43;43;43;0
B100;FARMACORP;="7500435019545";="7500435019545";False;;0;0;="7500435019545";;;;;;0;0;0;0;16;0;16;0;0;16;16;16;16;32
B100;FARMACORP;="7500435019712";="7500435019712";False;;0;0;="7500435019712";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7500435019828";="7500435019828";False;;0;0;="7500435019828";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7500435019873";="7500435019873";False;;0;0;="7500435019873";;;;;;0;0;0;0;22;2;20;0;2;20;22;22;22;0
B100;FARMACORP;="7500435019880";="7500435019880";False;;0;0;="7500435019880";;;;;;0;0;0;0;3;2;1;0;2;1;3;3;3;0
B100;FARMACORP;="7500435106610";="7500435106610";False;;0;0;="7500435106610";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="7500435106634";="7500435106634";False;;0;0;="7500435106634";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="7500435106641";="7500435106641";False;;0;0;="7500435106641";;;;;;0;0;0;0;12;0;0;0;0;0;12;12;12;13
